loss,val_loss
"0,0954","0,029"
"0,0400","0,045"
"0,0310","0,046"
"0,0269","0,026"
"0,0259","0,026"
"0,0253","0,031"
"0,0248","0,025"
"0,0245","0,025"
"0,0243","0,025"
"0,0240","0,024"
"0,0238","0,024"
"0,0237","0,024"
"0,0235","0,024"
"0,0234","0,024"
"0,0233","0,024"
"0,0232","0,024"
"0,0230","0,024"
"0,0229","0,024"
"0,0229","0,024"
"0,0227","0,024"
"0,0227","0,024"
"0,0226","0,024"
"0,0225","0,024"
"0,0224","0,024"
"0,0223","0,024"
"0,0222","0,024"
"0,0222","0,024"
"0,0221","0,025"
"0,0220","0,024"
"0,0220","0,024"
"0,0219","0,024"
"0,0218","0,024"
"0,0218","0,024"
"0,0217","0,024"
"0,0217","0,024"
"0,0216","0,024"
"0,0216","0,024"
"0,0215","0,024"
"0,0215","0,024"
"0,0214","0,024"
"0,0210","0,024"
"0,0209","0,024"
"0,0208","0,024"
"0,0208","0,024"
"0,0207","0,024"
"0,0207","0,024"
"0,0206","0,024"
"0,0206","0,024"
"0,0205","0,024"
"0,0205","0,024"
"0,0203","0,024"
"0,0202","0,024"
"0,0201","0,024"
"0,0201","0,024"
"0,0200","0,024"
"0,0199","0,024"
"0,0199","0,024"
"0,0199","0,024"
"0,0198","0,024"
"0,0198","0,024"
"0,0196","0,024"
"0,0196","0,024"
"0,0195","0,024"
"0,0195","0,024"
"0,0195","0,024"
"0,0195","0,024"
"0,0195","0,025"
"0,0194","0,025"
"0,0194","0,024"
"0,0194","0,025"
"0,0194","0,025"
"0,0194","0,025"
"0,0193","0,025"
"0,0192","0,025"
"0,0192","0,025"
"0,0192","0,025"
"0,0192","0,025"
"0,0192","0,025"
"0,0192","0,025"
"0,0191","0,025"
"0,0191","0,025"
"0,0191","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0190","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0189","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
"0,0188","0,025"
