acc
"0,13908"
"0,24688"
"0,31299"
"0,36738"
"0,36505"
"0,41411"
"0,43955"
"0,47810"
"0,49619"
"0,53393"
"0,55972"
"0,56898"
"0,59600"
"0,59651"
"0,57434"
"0,59757"
"0,61517"
"0,61067"
"0,63453"
"0,64157"
"0,61574"
"0,62843"
"0,62505"
"0,61128"
"0,64330"
"0,63700"
"0,63328"
"0,63346"
"0,64446"
"0,64295"
"0,64190"
"0,64213"
"0,64533"
"0,64020"
"0,64417"
"0,63845"
"0,64530"
"0,64140"
"0,64832"
"0,64395"
"0,65222"
"0,65036"
"0,64741"
"0,64376"
"0,64598"
"0,64920"
"0,64575"
"0,64470"
"0,64272"
"0,65461"
"0,65473"
"0,65269"
"0,65178"
"0,64947"
"0,64796"
"0,64884"
"0,64652"
"0,64674"
"0,64528"
"0,64524"
"0,64514"
"0,64580"
"0,64545"
"0,64397"
"0,64379"
"0,64399"
"0,64369"
"0,64306"
"0,64318"
"0,64318"
"0,64290"
"0,64313"
"0,64261"
"0,64235"
"0,64237"
"0,64249"
"0,64280"
"0,64265"
"0,64275"
"0,64242"
"0,64274"
"0,64258"
"0,64240"
"0,64241"
"0,64227"
"0,64250"
"0,64241"
"0,64260"
"0,64264"
"0,64267"
"0,64256"
"0,64245"
"0,64264"
"0,64253"
"0,64251"
"0,64253"
"0,64276"
"0,64240"
"0,64269"
"0,64269"
"0,64233"
"0,64262"
"0,64262"
"0,64254"
"0,64235"
"0,64275"
"0,64242"
"0,64264"
"0,64267"
"0,64261"
"0,64255"
"0,64246"
"0,64254"
"0,64269"
"0,64249"
"0,64270"
"0,64228"
"0,64223"
"0,64270"
"0,64234"
"0,64273"
"0,64255"
"0,64262"
"0,64234"
"0,64264"
"0,64261"
"0,64229"
"0,64259"
"0,64254"
"0,64244"
"0,64251"
"0,64258"
"0,64205"
"0,64258"
"0,64254"
"0,64254"
"0,64244"
"0,64275"
"0,64230"
"0,64239"
"0,64236"
"0,64256"
"0,64242"
"0,64232"
"0,64249"
"0,64268"
"0,64239"
"0,64272"
"0,64209"
"0,64223"
"0,64233"
