acc
"0,08183"
"0,23758"
"0,36696"
"0,40809"
"0,46206"
"0,46769"
"0,50530"
"0,52472"
"0,55116"
"0,55719"
"0,57882"
"0,56244"
"0,57901"
"0,53431"
"0,56486"
"0,59871"
"0,60019"
"0,60768"
"0,50738"
"0,53220"
"0,61724"
"0,60654"
"0,60362"
"0,61483"
"0,61477"
"0,62690"
"0,60713"
"0,62287"
"0,63275"
"0,62797"
"0,62465"
"0,61046"
"0,63275"
"0,62972"
"0,63515"
"0,60814"
"0,62479"
"0,62275"
"0,62356"
"0,62473"
"0,63326"
"0,62568"
"0,61371"
"0,65107"
"0,64616"
"0,65003"
"0,64984"
"0,64856"
"0,64502"
"0,64679"
"0,64612"
"0,64648"
"0,64694"
"0,64618"
"0,64522"
"0,64559"
"0,64525"
"0,64551"
"0,64524"
"0,64530"
"0,64485"
"0,64501"
"0,64533"
"0,64504"
"0,64472"
"0,64495"
"0,64468"
"0,64484"
"0,64488"
"0,64470"
"0,64506"
"0,64471"
"0,64473"
"0,64452"
"0,64494"
"0,64501"
"0,64502"
"0,64479"
"0,64496"
"0,64505"
"0,64472"
"0,64456"
"0,64470"
"0,64462"
"0,64482"
"0,64488"
"0,64493"
"0,64463"
"0,64476"
"0,64507"
"0,64494"
"0,64492"
"0,64479"
"0,64497"
"0,64476"
"0,64481"
"0,64466"
"0,64473"
"0,64501"
"0,64495"
"0,64469"
"0,64491"
"0,64444"
"0,64469"
"0,64492"
"0,64474"
"0,64472"
"0,64463"
"0,64478"
"0,64514"
"0,64474"
"0,64455"
"0,64483"
"0,64471"
"0,64481"
"0,64470"
"0,64461"
"0,64496"
"0,64445"
"0,64478"
"0,64493"
"0,64455"
"0,64437"
"0,64479"
"0,64463"
"0,64488"
"0,64487"
"0,64473"
"0,64487"
"0,64463"
"0,64457"
"0,64471"
"0,64475"
"0,64467"
"0,64461"
"0,64469"
"0,64467"
"0,64475"
"0,64439"
"0,64453"
"0,64460"
"0,64469"
"0,64475"
"0,64465"
"0,64465"
"0,64473"
"0,64454"
"0,64478"
"0,64464"
"0,64484"
"0,64462"
